level_date,prev_date,published_level,source_column,level_name,published_rank_low_to_high,published_rank_high_to_low,best_anchor_price,signed_distance_points,abs_distance_points,within_tolerance,within_1,within_2,within_3,within_5,within_10,best_anchor_family,best_anchor_name,best_anchor_side,best_box_index,best_fraction,prev_high,prev_low,prev_close,prev_range,box_size,box_padding
2025-12-11,2025-12-10,4137.75,level_price,L8,1,8,4140.97125,-3.22125,3.22125,False,False,False,False,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4238.79,4181.84,4228.54,56.94999999999982,43.47499999999991,30.0
2025-12-11,2025-12-10,4154.37,level_price,L7,2,7,4151.84,2.53,2.53,True,False,False,True,True,True,red_box_edge,red_edge_2,red,2.0,,4238.79,4181.84,4228.54,56.94999999999982,43.47499999999991,30.0
2025-12-11,2025-12-10,4173.9,level_price,L6,3,6,4173.5775,0.3225,0.3225,True,True,True,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4238.79,4181.84,4228.54,56.94999999999982,43.47499999999991,30.0
2025-12-11,2025-12-10,4192.13,level_price,L5,4,5,4192.70875,-0.57875,0.57875,True,True,True,True,True,True,green_box_quarter,green_box_1_25pct,green,1.0,0.25,4238.79,4181.84,4228.54,56.94999999999982,43.47499999999991,30.0
2025-12-11,2025-12-10,4212.52,level_price,L4,5,4,4214.44625,-1.92625,1.92625,True,False,True,True,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4238.79,4181.84,4228.54,56.94999999999982,43.47499999999991,30.0
2025-12-11,2025-12-10,4231.18,level_price,L3,6,3,4231.67125,-0.49125,0.49125,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4238.79,4181.84,4228.54,56.94999999999982,43.47499999999991,30.0
2025-12-11,2025-12-10,4250.88,level_price,L2,7,2,4247.0525,3.8275,3.8275,False,False,False,False,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4238.79,4181.84,4228.54,56.94999999999982,43.47499999999991,30.0
2025-12-11,2025-12-10,4269.25,level_price,L1,8,1,4268.79,0.46,0.46,True,True,True,True,True,True,green_box_edge,green_edge_2,green,2.0,,4238.79,4181.84,4228.54,56.94999999999982,43.47499999999991,30.0
2025-12-12,2025-12-11,4182.6,level_price,L9,1,9,4188.33625,-5.73625,5.73625,False,False,False,False,False,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-12,2025-12-11,4198.88,level_price,L8,2,8,4202.2825,-3.4025,3.4025,False,False,False,False,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-12,2025-12-11,4215.76,level_price,L7,3,7,4216.22875,-0.46875,0.46875,True,True,True,True,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-12,2025-12-11,4231.66,level_price,L6,4,6,4231.579973,0.080027,0.080027,True,True,True,True,True,True,prior_range_fraction,prev_range_0.333333,neutral,,0.333333,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-12,2025-12-11,4245.23,level_price,L5,5,5,4245.175,0.055,0.055,True,True,True,True,True,True,prior_hlc,previous_mid,neutral,,,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-12,2025-12-11,4258.86,level_price,L4,6,4,4258.770027,0.089973,0.089973,True,True,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-12,2025-12-11,4275.19,level_price,L3,7,3,4275.76375,-0.57375,0.57375,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-12,2025-12-11,4289.14,level_price,L2,8,2,4288.0675,1.0725,1.0725,True,False,True,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-12,2025-12-11,4302.86,level_price,L1,9,1,4302.01375,0.84625,0.84625,True,True,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4285.96,4204.39,4279.59,81.56999999999971,55.784999999999854,30.0
2025-12-15,2025-12-12,4227.04,level_price,L8,1,8,4227.82,-0.78,0.78,True,True,True,True,True,True,red_box_edge,red_edge_2,red,2.0,,4353.57,4257.82,4299.72,95.75,62.875,30.0
2025-12-15,2025-12-12,4244.2,level_price,L7,2,7,4243.53875,0.66125,0.66125,True,True,True,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4353.57,4257.82,4299.72,95.75,62.875,30.0
2025-12-15,2025-12-12,4264.18,level_price,L6,3,6,4259.2575,4.9225,4.9225,False,False,False,False,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4353.57,4257.82,4299.72,95.75,62.875,30.0
2025-12-15,2025-12-12,4285.43,level_price,L5,4,5,4281.7575,3.6725,3.6725,False,False,False,False,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4353.57,4257.82,4299.72,95.75,62.875,30.0
2025-12-15,2025-12-12,4304.36,level_price,L4,5,4,4304.97625,-0.61625,0.61625,True,True,True,True,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4353.57,4257.82,4299.72,95.75,62.875,30.0
2025-12-15,2025-12-12,4324.81,level_price,L3,6,3,4322.1325,2.6775,2.6775,True,False,False,True,True,True,red_box_midline,red_mid_1,red,1.0,0.5,4353.57,4257.82,4299.72,95.75,62.875,30.0
2025-12-15,2025-12-12,4341.09,level_price,L2,7,2,4341.60125,-0.51125,0.51125,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4353.57,4257.82,4299.72,95.75,62.875,30.0
2025-12-15,2025-12-12,4343.16,level_price,L1,8,1,4341.60125,1.55875,1.55875,True,False,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4353.57,4257.82,4299.72,95.75,62.875,30.0
2025-12-16,2025-12-15,4243.18,level_price,L8,1,8,4243.40625,-0.22625,0.22625,True,True,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4350.36,4285.29,4304.91,65.06999999999971,47.534999999999854,30.0
2025-12-16,2025-12-15,4264.18,level_price,L7,2,7,4267.17375,-2.99375,2.99375,True,False,False,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4350.36,4285.29,4304.91,65.06999999999971,47.534999999999854,30.0
2025-12-16,2025-12-15,4281.92,level_price,L6,3,6,4279.0575,2.8625,2.8625,True,False,False,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4350.36,4285.29,4304.91,65.06999999999971,47.534999999999854,30.0
2025-12-16,2025-12-15,4301.91,level_price,L5,4,5,4301.5575,0.3525,0.3525,True,True,True,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4350.36,4285.29,4304.91,65.06999999999971,47.534999999999854,30.0
2025-12-16,2025-12-15,4320.99,level_price,L4,5,4,4320.94125,0.04875,0.04875,True,True,True,True,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4350.36,4285.29,4304.91,65.06999999999971,47.534999999999854,30.0
2025-12-16,2025-12-15,4339.52,level_price,L3,6,3,4338.47625,1.04375,1.04375,True,False,True,True,True,True,red_box_quarter,red_box_1_25pct,red,1.0,0.25,4350.36,4285.29,4304.91,65.06999999999971,47.534999999999854,30.0
2025-12-16,2025-12-15,4357.6,level_price,L2,7,2,4356.5925,1.0075,1.0075,True,False,True,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4350.36,4285.29,4304.91,65.06999999999971,47.534999999999854,30.0
2025-12-16,2025-12-15,4377.89,level_price,L1,8,1,4380.36,-2.47,2.47,True,False,False,True,True,True,green_box_edge,green_edge_2,green,2.0,,4350.36,4285.29,4304.91,65.06999999999971,47.534999999999854,30.0
2025-12-17,2025-12-16,4239.93,level_price,L8,1,8,4241.56,-1.63,1.63,True,False,True,True,True,True,red_box_edge,red_edge_2,red,2.0,,4335.09,4271.56,4302.04,63.529999999999745,46.76499999999987,30.0
2025-12-17,2025-12-16,4258.9,level_price,L7,2,7,4253.25125,5.64875,5.64875,False,False,False,False,False,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4335.09,4271.56,4302.04,63.529999999999745,46.76499999999987,30.0
2025-12-17,2025-12-16,4278.84,level_price,L6,3,6,4279.50125,-0.66125,0.66125,True,True,True,True,True,True,prior_range_fraction,prev_range_0.125,neutral,,0.125,4335.09,4271.56,4302.04,63.529999999999745,46.76499999999987,30.0
2025-12-17,2025-12-16,4297.24,level_price,L5,4,5,4295.82846,1.41154,1.41154,True,False,True,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,4335.09,4271.56,4302.04,63.529999999999745,46.76499999999987,30.0
2025-12-17,2025-12-16,4315.01,level_price,L4,5,4,4313.913355,1.096645,1.096645,True,False,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4335.09,4271.56,4302.04,63.529999999999745,46.76499999999987,30.0
2025-12-17,2025-12-16,4334.9,level_price,L3,6,3,4335.09,-0.19,0.19,True,True,True,True,True,True,prior_hlc,previous_high,neutral,,,4335.09,4271.56,4302.04,63.529999999999745,46.76499999999987,30.0
2025-12-17,2025-12-16,4351.68,level_price,L2,7,2,4353.39875,-1.71875,1.71875,True,False,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4335.09,4271.56,4302.04,63.529999999999745,46.76499999999987,30.0
2025-12-17,2025-12-16,4369.77,level_price,L1,8,1,4365.09,4.68,4.68,False,False,False,False,True,True,green_box_edge,green_edge_2,green,2.0,,4335.09,4271.56,4302.04,63.529999999999745,46.76499999999987,30.0
2025-12-19,2025-12-18,4274.94,level_price,L8,1,8,4278.29,-3.35,3.35,False,False,False,False,True,True,red_box_edge,red_edge_2,red,2.0,,4374.6,4308.29,4332.34,66.3100000000004,48.1550000000002,30.0
2025-12-19,2025-12-18,4290.25,level_price,L7,2,7,4290.32875,-0.07875,0.07875,True,True,True,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4374.6,4308.29,4332.34,66.3100000000004,48.1550000000002,30.0
2025-12-19,2025-12-18,4306.94,level_price,L6,3,6,4308.29,-1.35,1.35,True,False,True,True,True,True,prior_hlc,previous_low,neutral,,,4374.6,4308.29,4332.34,66.3100000000004,48.1550000000002,30.0
2025-12-19,2025-12-18,4323.86,level_price,L5,4,5,4324.8675,-1.0075,1.0075,True,False,True,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4374.6,4308.29,4332.34,66.3100000000004,48.1550000000002,30.0
2025-12-19,2025-12-18,4340.32,level_price,L4,5,4,4341.445,-1.125,1.125,True,False,True,True,True,True,prior_hlc,previous_mid,neutral,,,4374.6,4308.29,4332.34,66.3100000000004,48.1550000000002,30.0
2025-12-19,2025-12-18,4357.02,level_price,L3,6,3,4356.445,0.575,0.575,True,True,True,True,True,True,green_box_edge,green_edge_1,green,1.0,,4374.6,4308.29,4332.34,66.3100000000004,48.1550000000002,30.0
2025-12-19,2025-12-18,4371.86,level_price,L2,7,2,4374.6,-2.74,2.74,True,False,False,True,True,True,prior_hlc,previous_high,neutral,,,4374.6,4308.29,4332.34,66.3100000000004,48.1550000000002,30.0
2025-12-19,2025-12-18,4385.07,level_price,L1,8,1,4380.5225,4.5475,4.5475,False,False,False,False,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4374.6,4308.29,4332.34,66.3100000000004,48.1550000000002,30.0
2025-12-22,2025-12-19,4264.39,level_price,L8,1,8,4259.995,4.395,4.395,False,False,False,False,True,True,red_box_midline,red_mid_3,red,3.0,0.5,4356.57,4309.31,4338.16,47.25999999999931,38.629999999999654,30.0
2025-12-22,2025-12-19,4283.27,level_price,L7,2,7,4279.31,3.96,3.96,False,False,False,False,True,True,red_box_edge,red_edge_2,red,2.0,,4356.57,4309.31,4338.16,47.25999999999931,38.629999999999654,30.0
2025-12-22,2025-12-19,4300.17,level_price,L6,3,6,4298.625,1.545,1.545,True,False,True,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4356.57,4309.31,4338.16,47.25999999999931,38.629999999999654,30.0
2025-12-22,2025-12-19,4317.56,level_price,L5,4,5,4317.94,-0.38,0.38,True,True,True,True,True,True,red_box_edge,red_edge_1,red,1.0,,4356.57,4309.31,4338.16,47.25999999999931,38.629999999999654,30.0
2025-12-22,2025-12-19,4336.01,level_price,L4,5,4,4337.255,-1.245,1.245,True,False,True,True,True,True,red_box_midline,red_mid_1,red,1.0,0.5,4356.57,4309.31,4338.16,47.25999999999931,38.629999999999654,30.0
2025-12-22,2025-12-19,4353.98,level_price,L3,6,3,4356.57,-2.59,2.59,True,False,False,True,True,True,prior_hlc,previous_high,neutral,,,4356.57,4309.31,4338.16,47.25999999999931,38.629999999999654,30.0
2025-12-22,2025-12-19,4369.93,level_price,L2,7,2,4367.255,2.675,2.675,True,False,False,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4356.57,4309.31,4338.16,47.25999999999931,38.629999999999654,30.0
2025-12-22,2025-12-19,4385.93,level_price,L1,8,1,4386.57,-0.64,0.64,True,True,True,True,True,True,green_box_edge,green_edge_2,green,2.0,,4356.57,4309.31,4338.16,47.25999999999931,38.629999999999654,30.0
2025-12-23,2025-12-22,4382.63,level_price,L10,1,10,4380.58076,2.04924,2.04924,True,False,False,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4397.75,level_price,L9,2,9,4396.3475,1.4025,1.4025,True,False,True,True,True,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4412.2,level_price,L8,3,8,4412.230037,-0.030037,0.030037,True,True,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4426.21,level_price,L7,4,7,4426.3475,-0.1375,0.1375,True,True,True,True,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4440.6,level_price,L6,5,6,4443.59,-2.99,2.99,True,False,False,True,True,True,prior_hlc,previous_close,neutral,,,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4453.37,level_price,L5,6,5,4449.29,4.08,4.08,False,False,False,False,True,True,prior_hlc,previous_high,neutral,,,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4467.13,level_price,L4,7,4,4461.6425,5.4875,5.4875,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4483.13,level_price,L3,8,3,4479.29,3.84,3.84,False,False,False,False,True,True,green_box_edge,green_edge_2,green,2.0,,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4498.74,level_price,L2,9,2,4496.9375,1.8025,1.8025,True,False,True,True,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-23,2025-12-22,4511.17,level_price,L1,10,1,4514.585,-3.415,3.415,False,False,False,False,True,True,green_box_midline,green_mid_3,green,3.0,0.5,4449.29,4338.11,4443.59,111.18000000000029,70.59000000000015,30.0
2025-12-24,2025-12-23,4455.68,level_price,L6,1,6,4455.0375,0.6425,0.6425,True,True,True,True,True,True,green_box_midline,green_mid_1,green,1.0,0.5,4499.82,4430.11,4484.54,69.71000000000004,49.85500000000002,30.0
2025-12-24,2025-12-23,4467.74,level_price,L5,2,5,4467.50125,0.23875,0.23875,True,True,True,True,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4499.82,4430.11,4484.54,69.71000000000004,49.85500000000002,30.0
2025-12-24,2025-12-23,4479.79,level_price,L4,3,4,4479.965,-0.175,0.175,True,True,True,True,True,True,green_box_edge,green_edge_1,green,1.0,,4499.82,4430.11,4484.54,69.71000000000004,49.85500000000002,30.0
2025-12-24,2025-12-23,4492.35,level_price,L3,4,3,4492.42875,-0.07875,0.07875,True,True,True,True,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,4499.82,4430.11,4484.54,69.71000000000004,49.85500000000002,30.0
2025-12-24,2025-12-23,4504.32,level_price,L2,5,2,4504.8925,-0.5725,0.5725,True,True,True,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4499.82,4430.11,4484.54,69.71000000000004,49.85500000000002,30.0
2025-12-24,2025-12-23,4516.3,level_price,L1,6,1,4517.35625,-1.05625,1.05625,True,False,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4499.82,4430.11,4484.54,69.71000000000004,49.85500000000002,30.0
2025-12-26,2025-12-24,4442.65,level_price,L8,1,8,4445.2675,-2.6175,2.6175,True,False,False,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4525.75,4448.44,4479.58,77.3100000000004,53.6550000000002,30.0
2025-12-26,2025-12-24,4454.16,level_price,L7,2,7,4458.10375,-3.94375,3.94375,False,False,False,False,True,True,prior_range_fraction,prev_range_0.125,neutral,,0.125,4525.75,4448.44,4479.58,77.3100000000004,53.6550000000002,30.0
2025-12-26,2025-12-24,4466.22,level_price,L6,3,6,4467.7675,-1.5475,1.5475,True,False,True,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4525.75,4448.44,4479.58,77.3100000000004,53.6550000000002,30.0
2025-12-26,2025-12-24,4479.11,level_price,L5,4,5,4479.58,-0.47,0.47,True,True,True,True,True,True,prior_hlc,previous_close,neutral,,,4525.75,4448.44,4479.58,77.3100000000004,53.6550000000002,30.0
2025-12-26,2025-12-24,4492.12,level_price,L4,5,4,4488.68125,3.43875,3.43875,False,False,False,False,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4525.75,4448.44,4479.58,77.3100000000004,53.6550000000002,30.0
2025-12-26,2025-12-24,4504.92,level_price,L3,6,3,4506.4225,-1.5025,1.5025,True,False,True,True,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4525.75,4448.44,4479.58,77.3100000000004,53.6550000000002,30.0
2025-12-26,2025-12-24,4518.59,level_price,L2,7,2,4516.08625,2.50375,2.50375,True,False,False,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4525.75,4448.44,4479.58,77.3100000000004,53.6550000000002,30.0
2025-12-26,2025-12-24,4530.77,level_price,L1,8,1,4528.9225,1.8475,1.8475,True,False,True,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4525.75,4448.44,4479.58,77.3100000000004,53.6550000000002,30.0
2025-12-29,2025-12-26,4432.71,level_price,L11,1,11,4438.54125,-5.83125,5.83125,False,False,False,False,False,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4443.73,level_price,L10,2,10,4438.54125,5.18875,5.18875,False,False,False,False,False,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4455.34,level_price,L9,3,9,4450.91,4.43,4.43,False,False,False,False,True,True,red_box_edge,red_edge_2,red,2.0,,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4467.35,level_price,L8,4,8,4463.27875,4.07125,4.07125,False,False,False,False,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4482.36,level_price,L7,5,7,4480.91,1.45,1.45,True,False,True,True,True,True,prior_hlc,previous_low,neutral,,,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4499.26,level_price,L6,6,6,4498.1475,1.1125,1.1125,True,False,True,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4515.32,level_price,L5,7,5,4515.385,-0.065,0.065,True,True,True,True,True,True,prior_hlc,previous_mid,neutral,,,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4530.28,level_price,L4,8,4,4530.385,-0.105,0.105,True,True,True,True,True,True,green_box_edge,green_edge_1,green,1.0,,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4543.3,level_price,L3,9,3,4542.75375,0.54625,0.54625,True,True,True,True,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4557.97,level_price,L2,10,2,4555.1225,2.8475,2.8475,True,False,False,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-29,2025-12-26,4571.27,level_price,L1,11,1,4567.49125,3.77875,3.77875,False,False,False,False,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4549.86,4480.91,4531.0,68.94999999999982,49.47499999999991,30.0
2025-12-30,2025-12-29,4262.82,level_price,L9,1,9,4272.47,-9.65,9.65,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4549.71,4302.47,4332.04,247.23999999999978,138.6199999999999,30.0
2025-12-30,2025-12-29,4279.3,level_price,L8,2,8,4272.47,6.83,6.83,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4549.71,4302.47,4332.04,247.23999999999978,138.6199999999999,30.0
2025-12-30,2025-12-29,4296.74,level_price,L7,3,7,4302.47,-5.73,5.73,False,False,False,False,False,True,prior_hlc,previous_low,neutral,,,4549.71,4302.47,4332.04,247.23999999999978,138.6199999999999,30.0
2025-12-30,2025-12-29,4312.71,level_price,L6,4,6,4307.125,5.585,5.585,False,False,False,False,False,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4549.71,4302.47,4332.04,247.23999999999978,138.6199999999999,30.0
